Calculated;Benchmark
11.558189772958984;11.227819354071212
27.32012929519925;25.654943449451743
4.537985449616807;2.086330072246028
1.5509026469702298;0.7513512851845674
12.838150185083087;11.016520330729062
4.0580015853818985;3.204983760775025
5.054374923027393;3.209650918987864
20.46992084304196;16.43281978796578
1.8614916407470115;1.0250483882331516
5.826026814607802;5.037774400629797
12.96066343949;7.174978477164766
2.132361098492217;2.3548906098990754
1.895002460428726;0.5694599514911834
13.245933952861012;11.203976845797062
16.93264096419251;13.054578533729615
21.492434488045575;16.502498000004948
4.563060182257016;1.9073977018861878
11.09637269809253;8.192426330201416
2.5146112041820885;1.6735155793430043
2.0308418082424367;1.1050011644850704
20.371412801937772;16.054899942691772
13.300580683310075;16.228752146813072
7.108226660462265;4.115110803256886
1.1169375000178026;2.6194642414152085
18.23131901844708;16.748930655295727
7.592409466811238;7.5776256647056375
2.1731918548394678;1.06616785641141
3.2200840128439046;3.172530458890273
27.63735407375338;26.234761720665574
7.8395188053292975;7.9949636160232025
8.88991474875425;9.36540010068808
11.253799972809086;6.126227644210081
2.0284849435428893;1.9842890348091882
0.5399970914882481;1.1312598529679476
13.954011707801252;10.140837842299986
2.965676246876644;1.691787722843928
2.707496899102207;2.120087980472789
7.348094852354592;5.30166751021205
5.508643748884772;5.2761295689501635
10.623249959225424;7.521723717729611
7.732823933749417;8.46484953548996
7.227719216159011;4.4464958066840525
14.966247841508318;10.658339297704067
2.0129287568958283;2.385229047918965
5.582768514650824;4.656769125949707
16.580926002943087;16.079447376466916
5.513003607570296;6.864732275885071
15.444781097827637;9.130886088038821
1.9428811887152064;1.8121322912349669
0.0;0.5679895017800538
5.274148108065435;5.4312235029014495
22.091620150411835;23.911137109474478
18.852078902590392;19.463827003602788
2.482634007289486;5.588851794024191
12.975017759648258;16.562002617848528
3.487865366260805;2.1374531641142673
9.775680684319871;9.614626855380099
5.4770627054566114;4.1262818710560785
9.538259361210276;10.281226131844585
7.574756900464164;10.24157818091649
4.454863666997161;8.107458464578816
3.053680889738719;2.102198439928238
3.269839846937223;3.6790200740609786
7.370733812570019;6.023406279770503
4.539220494564796;2.925919828218797
5.250686025717646;4.13127073451404
2.558643532608555;4.402481276476952
34.85368908864942;27.138500022251833
14.686786897717319;10.665388971040752
3.9396734328795837;4.280070476420595
3.81810915458588;3.670821980858899
4.692879424581064;4.560291591684212
6.318188674019856;7.2769479704571856
4.389495336796798;2.840958627454187
4.3251126776448325;3.375234178347429
8.394552895308033;7.364944014990827
7.369213352716839;5.794378878004349
1.8624304616025014;2.266998618493583
9.859898083323714;10.303628351770115
11.254053773739798;8.713076215051464
4.042845977726234;2.361256611805466
15.474204231465787;16.98839286840969
3.755738627915176;3.8802862116637344
17.139177664005324;7.510081636548106
7.718927742218069;5.071538297392544
19.295367681568074;17.772389940560558
5.029518705586791;6.6906981061233575
16.73852553865955;18.927905406527987
10.642643909518846;12.16788338529409
5.929907276777866;6.978390142027784
21.45892505562523;19.3090671987208
25.468627818534173;22.991589260658245
1.8598563660664928;2.4718373680675896
4.836817763565213;4.412083106199475
7.255295095230148;5.602383659531111
12.090201796567627;11.351888916739064
19.392963809270753;18.616422855604085
0.15578578869128354;1.0917657533647518
12.29994183356146;14.789489677319033
6.886195003801065;5.078744327969563
