Calculated;Benchmark
12.164590073615312;11.227819354071212
16.83671188086268;25.654943449451743
6.118855910730131;2.086330072246028
0.0;0.7513512851845674
5.99983452956664;11.016520330729062
3.774453942311551;3.204983760775025
3.4526408422027615;3.209650918987864
21.854290646990812;16.43281978796578
0.8471555611103337;1.0250483882331516
3.574069020942724;5.037774400629797
8.925818208620738;7.174978477164766
3.9739437633137387;2.3548906098990754
1.1657547143665732;0.5694599514911834
9.683596757805825;11.203976845797062
10.830889153446698;13.054578533729615
15.276215044997688;16.502498000004948
3.2894031999558515;1.9073977018861878
9.317010449607379;8.192426330201416
2.5203390786764115;1.6735155793430043
0.3764438558716488;1.1050011644850704
10.313989081767502;16.054899942691772
7.919788465205664;16.228752146813072
3.866800666987089;4.115110803256886
4.355801227026756;2.6194642414152085
11.721912082674105;16.748930655295727
2.4490783408546775;7.5776256647056375
2.266799696746829;1.06616785641141
2.6488295756208777;3.172530458890273
23.014254424989034;26.234761720665574
3.595195290050846;7.9949636160232025
8.956427345580037;9.36540010068808
6.938276864248419;6.126227644210081
4.530426277983591;1.9842890348091882
0.3616352690777147;1.1312598529679476
11.753285303631024;10.140837842299986
2.3591474266919064;1.691787722843928
0.019401723337982367;2.120087980472789
3.0332166638763076;5.30166751021205
4.48947319906044;5.2761295689501635
5.309523458007709;7.521723717729611
10.254965858997902;8.46484953548996
5.0756816751988305;4.4464958066840525
10.50430471923135;10.658339297704067
1.2877823317293833;2.385229047918965
4.941153679555137;4.656769125949707
14.62268884521038;16.079447376466916
5.6223957797084125;6.864732275885071
6.754850636912351;9.130886088038821
0.7268593553720183;1.8121322912349669
0.14128271938302728;0.5679895017800538
8.009848961181756;5.4312235029014495
21.306533545583278;23.911137109474478
18.582331043348873;19.463827003602788
2.420878860173037;5.588851794024191
14.05533626457991;16.562002617848528
2.261626760881638;2.1374531641142673
5.194736097132766;9.614626855380099
5.03212796188425;4.1262818710560785
10.829647202701608;10.281226131844585
11.940103583288067;10.24157818091649
6.8708188414056925;8.107458464578816
0.8666404346687604;2.102198439928238
5.2545877200282;3.6790200740609786
6.9030869729366495;6.023406279770503
1.233698138242496;2.925919828218797
3.36194131277395;4.13127073451404
2.5169153976494685;4.402481276476952
26.799269451523337;27.138500022251833
8.33451828974467;10.665388971040752
3.1698725087157436;4.280070476420595
3.532344486661672;3.670821980858899
4.565571374358083;4.560291591684212
0.8562584077865996;7.2769479704571856
1.6890492516714406;2.840958627454187
2.5936735527280064;3.375234178347429
4.308153068917391;7.364944014990827
7.871390455915474;5.794378878004349
1.5413096960425037;2.266998618493583
7.6123340999478994;10.303628351770115
7.111384283387113;8.713076215051464
2.343986271502044;2.361256611805466
14.607975720620976;16.98839286840969
3.773227442776935;3.8802862116637344
10.728448945318364;7.510081636548106
5.88478294587204;5.071538297392544
15.307576351837689;17.772389940560558
2.7051616142211907;6.6906981061233575
11.42009955197;18.927905406527987
7.16779619904701;12.16788338529409
4.236874108325558;6.978390142027784
22.485136811082597;19.3090671987208
17.71226730593474;22.991589260658245
1.4042183762652696;2.4718373680675896
4.199460632951038;4.412083106199475
4.548084988917507;5.602383659531111
9.082626204998476;11.351888916739064
18.992985380369237;18.616422855604085
1.0607453284626756;1.0917657533647518
12.996025205040167;14.789489677319033
2.9336720176229054;5.078744327969563
