Calculated;Benchmark
12.196430387273281;11.227819354071212
26.005464645876543;25.654943449451743
2.2162514727837728;2.086330072246028
1.026709006526635;0.7513512851845674
6.864675242429099;11.016520330729062
3.357883371087557;3.204983760775025
6.004761564794695;3.209650918987864
13.287624209344541;16.43281978796578
0.2706747561142938;1.0250483882331516
6.4000810416467;5.037774400629797
10.31445169249402;7.174978477164766
3.0492266518684126;2.3548906098990754
1.2219260472000102;0.5694599514911834
14.899291099637558;11.203976845797062
13.482715616316362;13.054578533729615
9.25927592189208;16.502498000004948
3.7727300084078266;1.9073977018861878
6.636775770543117;8.192426330201416
2.674324761848357;1.6735155793430043
1.0351018804841783;1.1050011644850704
15.521438891909847;16.054899942691772
11.83231261721372;16.228752146813072
4.124555421540376;4.115110803256886
2.627255059795743;2.6194642414152085
14.8390180930279;16.748930655295727
5.719848944845779;7.5776256647056375
1.4672634245848757;1.06616785641141
2.5443923145421614;3.172530458890273
19.66342792515577;26.234761720665574
4.419595051475217;7.9949636160232025
6.00578525301361;9.36540010068808
6.960547289997751;6.126227644210081
2.2615143501494686;1.9842890348091882
0.6611457183653162;1.1312598529679476
9.917870573155142;10.140837842299986
1.9791243484870877;1.691787722843928
0.8557929626988615;2.120087980472789
3.3725433688662436;5.30166751021205
7.540641324677743;5.2761295689501635
6.783566950666045;7.521723717729611
9.5165120526393;8.46484953548996
2.672230041385259;4.4464958066840525
10.999921639568727;10.658339297704067
1.366132734280027;2.385229047918965
3.155903007330615;4.656769125949707
18.530047148344522;16.079447376466916
1.64654594061468;6.864732275885071
9.102799098997458;9.130886088038821
1.4691513283569975;1.8121322912349669
0.4852081096503047;0.5679895017800538
2.672903137240671;5.4312235029014495
23.584545475037622;23.911137109474478
13.872960319116418;19.463827003602788
4.838922110008122;5.588851794024191
9.271617548495836;16.562002617848528
1.5472500647308476;2.1374531641142673
10.793785797998009;9.614626855380099
3.349120904621161;4.1262818710560785
9.707912394234702;10.281226131844585
9.318639084131824;10.24157818091649
9.817032201910854;8.107458464578816
3.744554251150176;2.102198439928238
3.101492645593785;3.6790200740609786
6.2384756444170835;6.023406279770503
0.7783686153648034;2.925919828218797
5.5419224813663375;4.13127073451404
4.061430284058534;4.402481276476952
24.54309169435211;27.138500022251833
15.533644414247568;10.665388971040752
2.7261746450474824;4.280070476420595
5.158542439614232;3.670821980858899
6.170324188088042;4.560291591684212
0.6461645083488031;7.2769479704571856
7.242788742245983;2.840958627454187
3.205980217132541;3.375234178347429
10.139580213339654;7.364944014990827
4.675898839323272;5.794378878004349
0.26329252954552984;2.266998618493583
9.32001340694472;10.303628351770115
8.935295796193895;8.713076215051464
1.8794945863569315;2.361256611805466
14.96937764858546;16.98839286840969
2.8640097808051173;3.8802862116637344
5.867502926142693;7.510081636548106
5.398347622377664;5.071538297392544
17.89318783342261;17.772389940560558
3.1419507178833403;6.6906981061233575
21.955514813796803;18.927905406527987
8.770506160358982;12.16788338529409
4.245254199239604;6.978390142027784
19.51667754570334;19.3090671987208
24.57142101495726;22.991589260658245
3.4463059964873706;2.4718373680675896
2.5560670264297105;4.412083106199475
6.0585985179015065;5.602383659531111
9.336779167015608;11.351888916739064
17.210119060501423;18.616422855604085
0.2384090679394323;1.0917657533647518
11.28828663701665;14.789489677319033
1.8590147406289492;5.078744327969563
